Date,Position,Track Name,Artist,Streams,Date,Region,Continent
2017-07-20,1,Despacito - Remix,Luis Fonsi,5083811,2017-07-20,global,
2017-07-20,2,Wild Thoughts,DJ Khaled,4117703,2017-07-20,global,
2017-07-20,3,Mi Gente,J Balvin,3733082,2017-07-20,global,
2017-07-20,4,Unforgettable,French Montana,3662196,2017-07-20,global,
2017-07-20,6,I'm the One,DJ Khaled,3492880,2017-07-20,global,
2017-07-20,7,Feels,Calvin Harris,3248095,2017-07-20,global,
2017-07-20,8,Shape of You,Ed Sheeran,3175257,2017-07-20,global,
2017-07-20,9,Attention,Charlie Puth,3085481,2017-07-20,global,
2017-07-20,10,Strip That Down,Liam Payne,2849987,2017-07-20,global,
2017-07-20,11,Thunder,Imagine Dragons,2772538,2017-07-20,global,
2017-07-21,1,Despacito - Remix,Luis Fonsi,5316493,2017-07-21,global,
2017-07-21,2,Wild Thoughts,DJ Khaled,4291044,2017-07-21,global,
2017-07-21,3,Mi Gente,J Balvin,3993050,2017-07-21,global,
2017-07-21,4,Unforgettable,French Montana,3744979,2017-07-21,global,
2017-07-21,6,I'm the One,DJ Khaled,3592784,2017-07-21,global,
2017-07-21,7,In The End,Linkin Park,3372366,2017-07-21,global,
2017-07-21,8,Feels,Calvin Harris,3367706,2017-07-21,global,
2017-07-21,9,Shape of You,Ed Sheeran,3294902,2017-07-21,global,
2017-07-21,10,Attention,Charlie Puth,3102265,2017-07-21,global,
2017-07-21,11,Strip That Down,Liam Payne,2997055,2017-07-21,global,
2017-07-22,1,Despacito - Remix,Luis Fonsi,5261445,2017-07-22,global,
2017-07-22,2,Wild Thoughts,DJ Khaled,4206402,2017-07-22,global,
2017-07-22,3,Mi Gente,J Balvin,3969887,2017-07-22,global,
2017-07-22,4,Unforgettable,French Montana,3639589,2017-07-22,global,
2017-07-22,5,I'm the One,DJ Khaled,3508125,2017-07-22,global,
2017-07-22,6,Feels,Calvin Harris,3309268,2017-07-22,global,
2017-07-22,7,Shape of You,Ed Sheeran,3212093,2017-07-22,global,
2017-07-22,8,Attention,Charlie Puth,2985140,2017-07-22,global,
2017-07-22,9,2U (feat. Justin Bieber),David Guetta,2983238,2017-07-22,global,
2017-07-22,10,Strip That Down,Liam Payne,2898234,2017-07-22,global,
2017-07-23,1,Despacito - Remix,Luis Fonsi,4511203,2017-07-23,global,
2017-07-23,2,Wild Thoughts,DJ Khaled,3571282,2017-07-23,global,
2017-07-23,3,Mi Gente,J Balvin,3413918,2017-07-23,global,
2017-07-23,4,Unforgettable,French Montana,3189228,2017-07-23,global,
2017-07-23,5,I'm the One,DJ Khaled,3083242,2017-07-23,global,
2017-07-23,6,Feels,Calvin Harris,2838486,2017-07-23,global,
2017-07-23,7,Shape of You,Ed Sheeran,2799119,2017-07-23,global,
2017-07-23,8,Attention,Charlie Puth,2637919,2017-07-23,global,
2017-07-23,9,Strip That Down,Liam Payne,2535327,2017-07-23,global,
2017-07-23,10,2U (feat. Justin Bieber),David Guetta,2462655,2017-07-23,global,
2017-07-24,1,Despacito - Remix,Luis Fonsi,4547095,2017-07-24,global,
2017-07-24,2,Mi Gente,J Balvin,3880289,2017-07-24,global,
2017-07-24,3,Wild Thoughts,DJ Khaled,3821206,2017-07-24,global,
2017-07-24,4,Unforgettable,French Montana,3491749,2017-07-24,global,
2017-07-24,5,I'm the One,DJ Khaled,3255731,2017-07-24,global,
2017-07-24,6,Feels,Calvin Harris,3173834,2017-07-24,global,
2017-07-24,7,2U (feat. Justin Bieber),David Guetta,3107442,2017-07-24,global,
2017-07-24,8,Shape of You,Ed Sheeran,2988084,2017-07-24,global,
2017-07-24,9,Attention,Charlie Puth,2902054,2017-07-24,global,
2017-07-24,10,Strip That Down,Liam Payne,2774503,2017-07-24,global,
2017-07-25,1,Despacito - Remix,Luis Fonsi,4599149,2017-07-25,global,
2017-07-25,2,Mi Gente,J Balvin,4235692,2017-07-25,global,
2017-07-25,3,Wild Thoughts,DJ Khaled,3923026,2017-07-25,global,
2017-07-25,4,Unforgettable,French Montana,3574692,2017-07-25,global,
2017-07-25,5,I'm the One,DJ Khaled,3328807,2017-07-25,global,
2017-07-25,6,Feels,Calvin Harris,3277624,2017-07-25,global,
2017-07-25,7,2U (feat. Justin Bieber),David Guetta,3229456,2017-07-25,global,
2017-07-25,8,Shape of You,Ed Sheeran,3044695,2017-07-25,global,
2017-07-25,9,Attention,Charlie Puth,2950047,2017-07-25,global,
2017-07-25,10,Strip That Down,Liam Payne,2867321,2017-07-25,global,
2017-07-26,1,Despacito - Remix,Luis Fonsi,4560057,2017-07-26,global,
2017-07-26,2,Mi Gente,J Balvin,4361877,2017-07-26,global,
2017-07-26,3,Wild Thoughts,DJ Khaled,3977099,2017-07-26,global,
2017-07-26,4,Unforgettable,French Montana,3600162,2017-07-26,global,
2017-07-26,5,I'm the One,DJ Khaled,3302062,2017-07-26,global,
2017-07-26,6,Feels,Calvin Harris,3277548,2017-07-26,global,
2017-07-26,7,2U (feat. Justin Bieber),David Guetta,3263207,2017-07-26,global,
2017-07-26,8,Shape of You,Ed Sheeran,3020577,2017-07-26,global,
2017-07-26,9,Attention,Charlie Puth,2957469,2017-07-26,global,
2017-07-26,10,Strip That Down,Liam Payne,2840532,2017-07-26,global,
2017-07-27,1,Despacito - Remix,Luis Fonsi,4544733,2017-07-27,global,
2017-07-27,2,Mi Gente,J Balvin,4478708,2017-07-27,global,
2017-07-27,3,Wild Thoughts,DJ Khaled,3946548,2017-07-27,global,
2017-07-27,4,Unforgettable,French Montana,3622308,2017-07-27,global,
2017-07-27,5,2U (feat. Justin Bieber),David Guetta,3309445,2017-07-27,global,
2017-07-27,6,I'm the One,DJ Khaled,3302584,2017-07-27,global,
2017-07-27,7,Feels,Calvin Harris,3276457,2017-07-27,global,
2017-07-27,8,Shape of You,Ed Sheeran,3070908,2017-07-27,global,
2017-07-27,9,Attention,Charlie Puth,2990819,2017-07-27,global,
2017-07-27,10,Strip That Down,Liam Payne,2835417,2017-07-27,global,
2017-07-28,1,Despacito - Remix,Luis Fonsi,4790421,2017-07-28,global,
2017-07-28,2,Mi Gente,J Balvin,4753806,2017-07-28,global,
2017-07-28,3,Wild Thoughts,DJ Khaled,4105061,2017-07-28,global,
2017-07-28,4,Unforgettable,French Montana,3718565,2017-07-28,global,
2017-07-28,5,2U (feat. Justin Bieber),David Guetta,3448515,2017-07-28,global,
2017-07-28,6,Feels,Calvin Harris,3404550,2017-07-28,global,
2017-07-28,7,I'm the One,DJ Khaled,3399439,2017-07-28,global,
2017-07-28,8,Shape of You,Ed Sheeran,3198984,2017-07-28,global,
2017-07-28,9,Attention,Charlie Puth,3031161,2017-07-28,global,
2017-07-28,10,Strip That Down,Liam Payne,2876892,2017-07-28,global,
2017-07-29,1,Despacito - Remix,Luis Fonsi,4715302,2017-07-29,global,
2017-07-29,2,Mi Gente,J Balvin,4632264,2017-07-29,global,
2017-07-29,3,Wild Thoughts,DJ Khaled,3979598,2017-07-29,global,
2017-07-29,4,Unforgettable,French Montana,3591788,2017-07-29,global,
2017-07-29,5,2U (feat. Justin Bieber),David Guetta,3330419,2017-07-29,global,
2017-07-29,6,Feels,Calvin Harris,3292471,2017-07-29,global,
2017-07-29,7,I'm the One,DJ Khaled,3285617,2017-07-29,global,
2017-07-29,8,Shape of You,Ed Sheeran,3112246,2017-07-29,global,
2017-07-29,9,Attention,Charlie Puth,2912708,2017-07-29,global,
2017-07-29,10,Strip That Down,Liam Payne,2766596,2017-07-29,global,
2017-07-30,1,Despacito - Remix,Luis Fonsi,4086239,2017-07-30,global,
2017-07-30,2,Mi Gente,J Balvin,3957621,2017-07-30,global,
2017-07-30,3,Wild Thoughts,DJ Khaled,3416365,2017-07-30,global,
2017-07-30,4,Unforgettable,French Montana,3158069,2017-07-30,global,
2017-07-30,5,2U (feat. Justin Bieber),David Guetta,2893382,2017-07-30,global,
2017-07-30,6,I'm the One,DJ Khaled,2889676,2017-07-30,global,
2017-07-30,7,Feels,Calvin Harris,2846530,2017-07-30,global,
2017-07-30,8,Shape of You,Ed Sheeran,2721630,2017-07-30,global,
2017-07-30,9,Attention,Charlie Puth,2593729,2017-07-30,global,
2017-07-30,10,Strip That Down,Liam Payne,2445281,2017-07-30,global,
2017-07-31,1,Mi Gente,J Balvin,4318909,2017-07-31,global,
2017-07-31,2,Despacito - Remix,Luis Fonsi,4164560,2017-07-31,global,
2017-07-31,3,Wild Thoughts,DJ Khaled,3694945,2017-07-31,global,
2017-07-31,4,Unforgettable,French Montana,3434076,2017-07-31,global,
2017-07-31,5,2U (feat. Justin Bieber),David Guetta,3181755,2017-07-31,global,
2017-07-31,6,Feels,Calvin Harris,3178589,2017-07-31,global,
2017-07-31,7,I'm the One,DJ Khaled,3091107,2017-07-31,global,
2017-07-31,8,Shape of You,Ed Sheeran,2906335,2017-07-31,global,
2017-07-31,9,Attention,Charlie Puth,2850526,2017-07-31,global,
2017-07-31,10,Strip That Down,Liam Payne,2679895,2017-07-31,global,
2017-08-01,1,Mi Gente,J Balvin,4529147,2017-08-01,global,
2017-08-01,2,Despacito - Remix,Luis Fonsi,4191169,2017-08-01,global,
2017-08-01,3,Wild Thoughts,DJ Khaled,3769617,2017-08-01,global,
2017-08-01,4,Unforgettable,French Montana,3493641,2017-08-01,global,
2017-08-01,5,Feels,Calvin Harris,3282178,2017-08-01,global,
2017-08-01,6,2U (feat. Justin Bieber),David Guetta,3256801,2017-08-01,global,
2017-08-01,7,I'm the One,DJ Khaled,3106230,2017-08-01,global,
2017-08-01,8,Shape of You,Ed Sheeran,2921341,2017-08-01,global,
2017-08-01,9,Attention,Charlie Puth,2908729,2017-08-01,global,
2017-08-01,10,Strip That Down,Liam Payne,2746191,2017-08-01,global,
2017-08-02,1,Mi Gente,J Balvin,4599470,2017-08-02,global,
2017-08-02,2,Despacito - Remix,Luis Fonsi,4194449,2017-08-02,global,
2017-08-02,3,Wild Thoughts,DJ Khaled,3749298,2017-08-02,global,
2017-08-02,4,Unforgettable,French Montana,3504684,2017-08-02,global,
2017-08-02,5,Feels,Calvin Harris,3323076,2017-08-02,global,
2017-08-02,6,2U (feat. Justin Bieber),David Guetta,3234737,2017-08-02,global,
2017-08-02,7,I'm the One,DJ Khaled,3064394,2017-08-02,global,
2017-08-02,8,Attention,Charlie Puth,2930096,2017-08-02,global,
2017-08-02,9,Shape of You,Ed Sheeran,2910592,2017-08-02,global,
2017-08-02,10,Strip That Down,Liam Payne,2749868,2017-08-02,global,
2017-08-03,1,Mi Gente,J Balvin,4595812,2017-08-03,global,
2017-08-03,2,Despacito - Remix,Luis Fonsi,4178268,2017-08-03,global,
2017-08-03,3,Wild Thoughts,DJ Khaled,3710300,2017-08-03,global,
2017-08-03,4,Unforgettable,French Montana,3531549,2017-08-03,global,
2017-08-03,5,Feels,Calvin Harris,3335390,2017-08-03,global,
2017-08-03,6,2U (feat. Justin Bieber),David Guetta,3215671,2017-08-03,global,
2017-08-03,7,I'm the One,DJ Khaled,3039898,2017-08-03,global,
2017-08-03,8,Attention,Charlie Puth,2933478,2017-08-03,global,
2017-08-03,9,Shape of You,Ed Sheeran,2909548,2017-08-03,global,
2017-08-03,10,Strip That Down,Liam Payne,2751941,2017-08-03,global,
2017-08-04,1,Mi Gente,J Balvin,4888075,2017-08-04,global,
2017-08-04,2,Despacito - Remix,Luis Fonsi,4384688,2017-08-04,global,
2017-08-04,3,Wild Thoughts,DJ Khaled,3902458,2017-08-04,global,
2017-08-04,4,Unforgettable,French Montana,3639341,2017-08-04,global,
2017-08-04,5,Feels,Calvin Harris,3499197,2017-08-04,global,
2017-08-04,6,2U (feat. Justin Bieber),David Guetta,3302637,2017-08-04,global,
2017-08-04,7,I'm the One,DJ Khaled,3146102,2017-08-04,global,
2017-08-04,8,Shape of You,Ed Sheeran,3006373,2017-08-04,global,
2017-08-04,9,Attention,Charlie Puth,2995671,2017-08-04,global,
2017-08-04,10,Strip That Down,Liam Payne,2807172,2017-08-04,global,
2017-08-05,1,Mi Gente,J Balvin,4858552,2017-08-05,global,
2017-08-05,2,Despacito - Remix,Luis Fonsi,4347440,2017-08-05,global,
2017-08-05,3,Wild Thoughts,DJ Khaled,3826766,2017-08-05,global,
2017-08-05,4,Unforgettable,French Montana,3509815,2017-08-05,global,
2017-08-05,5,Feels,Calvin Harris,3407847,2017-08-05,global,
2017-08-05,6,2U (feat. Justin Bieber),David Guetta,3174766,2017-08-05,global,
2017-08-05,7,I'm the One,DJ Khaled,3066509,2017-08-05,global,
2017-08-05,8,Shape of You,Ed Sheeran,2928977,2017-08-05,global,
2017-08-05,9,Attention,Charlie Puth,2879375,2017-08-05,global,
2017-08-05,10,Strip That Down,Liam Payne,2749059,2017-08-05,global,
2017-08-06,1,Mi Gente,J Balvin,4210188,2017-08-06,global,
2017-08-06,2,Despacito - Remix,Luis Fonsi,3777126,2017-08-06,global,
2017-08-06,3,Wild Thoughts,DJ Khaled,3253769,2017-08-06,global,
2017-08-06,4,Unforgettable,French Montana,3076735,2017-08-06,global,
2017-08-06,5,Feels,Calvin Harris,2945258,2017-08-06,global,
2017-08-06,6,2U (feat. Justin Bieber),David Guetta,2760305,2017-08-06,global,
2017-08-06,7,I'm the One,DJ Khaled,2694139,2017-08-06,global,
2017-08-06,8,Shape of You,Ed Sheeran,2582922,2017-08-06,global,
2017-08-06,9,Attention,Charlie Puth,2570397,2017-08-06,global,
2017-08-06,10,Strip That Down,Liam Payne,2442765,2017-08-06,global,
2017-08-07,1,Mi Gente,J Balvin,4445212,2017-08-07,global,
2017-08-07,2,Despacito - Remix,Luis Fonsi,3823231,2017-08-07,global,
2017-08-07,3,Wild Thoughts,DJ Khaled,3467482,2017-08-07,global,
2017-08-07,4,Unforgettable,French Montana,3284996,2017-08-07,global,
2017-08-07,5,Feels,Calvin Harris,3214401,2017-08-07,global,
2017-08-07,6,2U (feat. Justin Bieber),David Guetta,2988218,2017-08-07,global,
2017-08-07,7,I'm the One,DJ Khaled,2839872,2017-08-07,global,
2017-08-07,8,Attention,Charlie Puth,2805018,2017-08-07,global,
2017-08-07,9,Shape of You,Ed Sheeran,2735510,2017-08-07,global,
2017-08-07,10,Strip That Down,Liam Payne,2656095,2017-08-07,global,
2017-08-08,1,Mi Gente,J Balvin,4500756,2017-08-08,global,
2017-08-08,2,Despacito - Remix,Luis Fonsi,3833557,2017-08-08,global,
2017-08-08,3,Wild Thoughts,DJ Khaled,3558929,2017-08-08,global,
2017-08-08,4,Unforgettable,French Montana,3327273,2017-08-08,global,
2017-08-08,5,Feels,Calvin Harris,3255580,2017-08-08,global,
2017-08-08,6,2U (feat. Justin Bieber),David Guetta,3038342,2017-08-08,global,
2017-08-08,7,I'm the One,DJ Khaled,2875248,2017-08-08,global,
2017-08-08,8,Attention,Charlie Puth,2858752,2017-08-08,global,
2017-08-08,9,Shape of You,Ed Sheeran,2754675,2017-08-08,global,
2017-08-08,10,Strip That Down,Liam Payne,2702170,2017-08-08,global,
2017-08-09,1,Mi Gente,J Balvin,4572171,2017-08-09,global,
2017-08-09,2,Despacito - Remix,Luis Fonsi,3856674,2017-08-09,global,
2017-08-09,3,Wild Thoughts,DJ Khaled,3594464,2017-08-09,global,
2017-08-09,4,Unforgettable,French Montana,3392074,2017-08-09,global,
2017-08-09,5,Feels,Calvin Harris,3322064,2017-08-09,global,
2017-08-09,6,2U (feat. Justin Bieber),David Guetta,3054299,2017-08-09,global,
2017-08-09,7,Attention,Charlie Puth,2904755,2017-08-09,global,
2017-08-09,8,I'm the One,DJ Khaled,2902122,2017-08-09,global,
2017-08-09,9,Shape of You,Ed Sheeran,2791611,2017-08-09,global,
2017-08-09,10,Strip That Down,Liam Payne,2696989,2017-08-09,global,
2017-08-10,1,Mi Gente,J Balvin,4559707,2017-08-10,global,
2017-08-10,2,Despacito - Remix,Luis Fonsi,3857441,2017-08-10,global,
2017-08-10,3,Wild Thoughts,DJ Khaled,3567961,2017-08-10,global,
2017-08-10,4,Unforgettable,French Montana,3422792,2017-08-10,global,
2017-08-10,5,Feels,Calvin Harris,3333275,2017-08-10,global,
2017-08-10,6,2U (feat. Justin Bieber),David Guetta,3037751,2017-08-10,global,
2017-08-10,7,I'm the One,DJ Khaled,2914105,2017-08-10,global,
2017-08-10,8,Attention,Charlie Puth,2913583,2017-08-10,global,
2017-08-10,9,Shape of You,Ed Sheeran,2808421,2017-08-10,global,
2017-08-10,10,Strip That Down,Liam Payne,2693180,2017-08-10,global,
2017-08-11,1,Mi Gente,J Balvin,4881938,2017-08-11,global,
2017-08-11,2,Despacito - Remix,Luis Fonsi,4057528,2017-08-11,global,
2017-08-11,3,Wild Thoughts,DJ Khaled,3728345,2017-08-11,global,
2017-08-11,4,Unforgettable,French Montana,3509358,2017-08-11,global,
2017-08-11,5,Feels,Calvin Harris,3470200,2017-08-11,global,
2017-08-11,6,2U (feat. Justin Bieber),David Guetta,3140892,2017-08-11,global,
2017-08-11,7,I'm the One,DJ Khaled,2990557,2017-08-11,global,
2017-08-11,8,Attention,Charlie Puth,2955591,2017-08-11,global,
2017-08-11,9,Shape of You,Ed Sheeran,2914016,2017-08-11,global,
2017-08-11,10,Strip That Down,Liam Payne,2727082,2017-08-11,global,
2017-08-12,1,Mi Gente,J Balvin,4877023,2017-08-12,global,
2017-08-12,2,Despacito - Remix,Luis Fonsi,3975819,2017-08-12,global,
2017-08-12,3,Wild Thoughts,DJ Khaled,3589741,2017-08-12,global,
2017-08-12,4,Unforgettable,French Montana,3369929,2017-08-12,global,
2017-08-12,5,Feels,Calvin Harris,3326049,2017-08-12,global,
2017-08-12,6,2U (feat. Justin Bieber),David Guetta,2997842,2017-08-12,global,
2017-08-12,7,I'm the One,DJ Khaled,2878531,2017-08-12,global,
2017-08-12,8,Shape of You,Ed Sheeran,2849496,2017-08-12,global,
2017-08-12,9,Attention,Charlie Puth,2802924,2017-08-12,global,
2017-08-12,10,Strip That Down,Liam Payne,2646166,2017-08-12,global,
2017-08-13,1,Mi Gente,J Balvin,4239851,2017-08-13,global,
2017-08-13,2,Despacito - Remix,Luis Fonsi,3497567,2017-08-13,global,
2017-08-13,3,Wild Thoughts,DJ Khaled,3118792,2017-08-13,global,
2017-08-13,4,Unforgettable,French Montana,3011712,2017-08-13,global,
2017-08-13,5,Feels,Calvin Harris,2910909,2017-08-13,global,
2017-08-13,6,2U (feat. Justin Bieber),David Guetta,2631697,2017-08-13,global,
2017-08-13,7,I'm the One,DJ Khaled,2552150,2017-08-13,global,
2017-08-13,8,Shape of You,Ed Sheeran,2529879,2017-08-13,global,
2017-08-13,9,Attention,Charlie Puth,2508932,2017-08-13,global,
2017-08-13,10,Strip That Down,Liam Payne,2388358,2017-08-13,global,
2017-08-14,1,Mi Gente,J Balvin,4475133,2017-08-14,global,
2017-08-14,2,Despacito - Remix,Luis Fonsi,3535411,2017-08-14,global,
2017-08-14,3,Wild Thoughts,DJ Khaled,3321194,2017-08-14,global,
2017-08-14,4,Unforgettable,French Montana,3265347,2017-08-14,global,
2017-08-14,5,Feels,Calvin Harris,3127464,2017-08-14,global,
2017-08-14,6,2U (feat. Justin Bieber),David Guetta,2829189,2017-08-14,global,
2017-08-14,7,Attention,Charlie Puth,2698342,2017-08-14,global,
2017-08-14,8,Shape of You,Ed Sheeran,2680952,2017-08-14,global,
2017-08-14,9,I'm the One,DJ Khaled,2662303,2017-08-14,global,
2017-08-14,10,New Rules,Dua Lipa,2602093,2017-08-14,global,
2017-08-15,1,Mi Gente,J Balvin,4473283,2017-08-15,global,
2017-08-15,2,Despacito - Remix,Luis Fonsi,3517662,2017-08-15,global,
2017-08-15,3,Wild Thoughts,DJ Khaled,3313011,2017-08-15,global,
2017-08-15,4,Unforgettable,French Montana,3304606,2017-08-15,global,
2017-08-15,5,Feels,Calvin Harris,3141031,2017-08-15,global,
2017-08-15,6,2U (feat. Justin Bieber),David Guetta,2822198,2017-08-15,global,
2017-08-15,7,Attention,Charlie Puth,2688662,2017-08-15,global,
2017-08-15,8,New Rules,Dua Lipa,2671943,2017-08-15,global,
2017-08-15,9,Shape of You,Ed Sheeran,2665444,2017-08-15,global,
2017-08-15,10,I'm the One,DJ Khaled,2629316,2017-08-15,global,
2017-08-16,1,Mi Gente,J Balvin,4501762,2017-08-16,global,
2017-08-16,2,Despacito - Remix,Luis Fonsi,3524568,2017-08-16,global,
2017-08-16,3,Unforgettable,French Montana,3355426,2017-08-16,global,
2017-08-16,4,Wild Thoughts,DJ Khaled,3321994,2017-08-16,global,
2017-08-16,5,Feels,Calvin Harris,3176794,2017-08-16,global,
2017-08-16,6,2U (feat. Justin Bieber),David Guetta,2822792,2017-08-16,global,
2017-08-16,7,New Rules,Dua Lipa,2799047,2017-08-16,global,
2017-08-16,8,Attention,Charlie Puth,2740714,2017-08-16,global,
2017-08-16,9,Shape of You,Ed Sheeran,2673073,2017-08-16,global,
2017-08-16,10,I'm the One,DJ Khaled,2618312,2017-08-16,global,
2017-08-17,1,Mi Gente,J Balvin,4553972,2017-08-17,global,
2017-08-17,2,Despacito - Remix,Luis Fonsi,3510238,2017-08-17,global,
2017-08-17,3,Unforgettable,French Montana,3369525,2017-08-17,global,
2017-08-17,4,Wild Thoughts,DJ Khaled,3311014,2017-08-17,global,
2017-08-17,5,Feels,Calvin Harris,3178439,2017-08-17,global,
2017-08-17,6,New Rules,Dua Lipa,2831913,2017-08-17,global,
2017-08-17,7,2U (feat. Justin Bieber),David Guetta,2821474,2017-08-17,global,
2017-08-17,8,Attention,Charlie Puth,2740039,2017-08-17,global,
2017-08-17,9,Shape of You,Ed Sheeran,2681053,2017-08-17,global,
2017-08-17,10,I'm the One,DJ Khaled,2607485,2017-08-17,global,
2017-08-18,1,Mi Gente,J Balvin,4834711,2017-08-18,global,
2017-08-18,2,Friends (with BloodPop®),Justin Bieber,4053188,2017-08-18,global,
2017-08-18,3,Despacito - Remix,Luis Fonsi,3694122,2017-08-18,global,
2017-08-18,4,Unforgettable,French Montana,3462954,2017-08-18,global,
2017-08-18,5,Wild Thoughts,DJ Khaled,3441513,2017-08-18,global,
2017-08-18,6,Feels,Calvin Harris,3336176,2017-08-18,global,
2017-08-18,7,New Rules,Dua Lipa,2978790,2017-08-18,global,
2017-08-18,8,2U (feat. Justin Bieber),David Guetta,2919139,2017-08-18,global,
2017-08-18,9,Shape of You,Ed Sheeran,2809309,2017-08-18,global,
2017-08-18,10,Attention,Charlie Puth,2796428,2017-08-18,global,
2017-08-19,1,Mi Gente,J Balvin,4887416,2017-08-19,global,
2017-08-19,2,Despacito - Remix,Luis Fonsi,3707543,2017-08-19,global,
2017-08-19,3,Friends (with BloodPop®),Justin Bieber,3643398,2017-08-19,global,
2017-08-19,4,Unforgettable,French Montana,3364400,2017-08-19,global,
2017-08-19,5,Wild Thoughts,DJ Khaled,3356187,2017-08-19,global,
2017-08-19,6,Feels,Calvin Harris,3267151,2017-08-19,global,
2017-08-19,7,New Rules,Dua Lipa,2977198,2017-08-19,global,
2017-08-19,8,2U (feat. Justin Bieber),David Guetta,2802311,2017-08-19,global,
2017-08-19,9,Shape of You,Ed Sheeran,2765681,2017-08-19,global,
2017-08-19,10,Attention,Charlie Puth,2675351,2017-08-19,global,
2017-08-20,1,Mi Gente,J Balvin,4191601,2017-08-20,global,
2017-08-20,2,Despacito - Remix,Luis Fonsi,3207622,2017-08-20,global,
2017-08-20,3,Friends (with BloodPop®),Justin Bieber,3171328,2017-08-20,global,
2017-08-20,4,Unforgettable,French Montana,2992660,2017-08-20,global,
2017-08-20,5,Wild Thoughts,DJ Khaled,2878121,2017-08-20,global,
2017-08-20,6,Feels,Calvin Harris,2823370,2017-08-20,global,
2017-08-20,7,New Rules,Dua Lipa,2679857,2017-08-20,global,
2017-08-20,8,Shape of You,Ed Sheeran,2443479,2017-08-20,global,
